user_id,song_id,plays,rating
548cfdc78b3c0b7be2bc6fef9865fa29c2273ced,SOLLSCS12A8C142D42,14,4
548cfdc78b3c0b7be2bc6fef9865fa29c2273ced,SOLQQWF12A8C142D4A,2,2
548cfdc78b3c0b7be2bc6fef9865fa29c2273ced,SOMMONH12A6D4F41CD,1,2
548cfdc78b3c0b7be2bc6fef9865fa29c2273ced,SONXMIY12AB017D8AA,10,4
548cfdc78b3c0b7be2bc6fef9865fa29c2273ced,SOOSADY12A6701F119,1,2
548cfdc78b3c0b7be2bc6fef9865fa29c2273ced,SORBTUD12A8C142D36,7,4
548cfdc78b3c0b7be2bc6fef9865fa29c2273ced,SORJLSW12A6D4F8C6E,1,2
548cfdc78b3c0b7be2bc6fef9865fa29c2273ced,SOTCMDJ12A6D4F8528,2,2
548cfdc78b3c0b7be2bc6fef9865fa29c2273ced,SOTTNDI12A58A7C370,1,2
548cfdc78b3c0b7be2bc6fef9865fa29c2273ced,SOUECMS12A8C142D30,2,2
548cfdc78b3c0b7be2bc6fef9865fa29c2273ced,SOVDHCG12A8C142D0A,4,3
548cfdc78b3c0b7be2bc6fef9865fa29c2273ced,SOWKRVJ12A8C142D21,3,3
548cfdc78b3c0b7be2bc6fef9865fa29c2273ced,SOXNOYN12A6D4FB4B4,1,2
548cfdc78b3c0b7be2bc6fef9865fa29c2273ced,SOXNZUH12AB018393F,1,2
548cfdc78b3c0b7be2bc6fef9865fa29c2273ced,SOXQYSC12A6310E908,3,3
548cfdc78b3c0b7be2bc6fef9865fa29c2273ced,SOYXSVI12AF729EFB1,2,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOABLAF12AB018E1D9,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOADCFY12A6310E353,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOAFHIF12AB0184446,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOAFTRR12AF72A8D4D,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOAGDKA12AB017F523,2,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOAGRTS12A8C13B86B,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOAIAAT12A8C145D49,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOAJJDS12A8C13A3FB,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOAOAFS12AAF3B5120,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOAOPCG12AC468D27E,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOAOVVS12AB01835DD,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOAQNGZ12A8C13812D,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOASOOD12A8C13EE86,2,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOATNYF12AF72A8D48,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOAUZLW12AB017C586,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOAXCMW12A8C13CEAD,5,3
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOAXGDH12A8C13F8A1,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOAYTRA12A8C136D0E,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOAZNHA12A8C13CDED,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBBBBS12A8151CDDD,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBBNZX12A8C139601,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBCEVF12A6D4F7D85,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBDMNP12AF72AB1E1,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBELIP12A8C143434,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBFHMT12A8C13FD70,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBFMHC12A6D4F9401,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBHBSP12A6D4F9794,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBMVAO12A8AE461D9,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBNTFK12A6701F1CF,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBNWZK12A8C133A06,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBPICV12A8151CDF1,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBRFUG12A58A79C42,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBRZCG12A6702187D,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBTNNG12AF72A73E8,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBWQYU12A58A796B2,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBYHAJ12A6701BF1D,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBZCUC12A58A7D9AD,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOBZIYY12A8C13C11D,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOCBJEC12AB018B710,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOCDSBU12A6D4F729A,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOCESFW12A58A7DC8C,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOCEWVG12A8C13DCC2,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOCFGIT12A8C13E64F,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOCIQJM12AF72AB32B,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOCRBDZ12A8C143069,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOCSISN12AF72AB1DE,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOCSLFQ12A8AE461D6,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOCSPYC12AB01843F4,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOCTEOO12A8C13B873,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOCWJBT12AB017F7D0,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOCWOIJ12AB0187087,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOCXZKV12A8C13EE8C,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOCYMMM12A58A7ECC1,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOCZNFX12AB018E1CD,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOCZTMT12AF72A078E,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SODABFP12AB01845EC,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SODBMRI12A8151AF45,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SODCADR12AF72A1A99,2,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SODEOCO12A6701E922,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SODERTM12A6311081F,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SODIKIZ12A8C137EBC,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SODJKMC12A8C137EC0,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SODJQOP12AB0181A36,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SODKMDV12AB018E1E1,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SODLCUP12A8C1324F8,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SODNOWW12A8C1450DD,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SODOUTP12A6D4F6AA9,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SODTDZC12AF729F94B,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SODWHAN12AB017C58D,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SODWTYQ12AB018A257,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SODYVMM12A8C1353B6,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOEAODZ12AF72A2863,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOECOOL12AB0181A2F,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOEEPEE12AB0181BF2,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOELSZC12A8C13EDD4,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOENRRU12A6701BF1A,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOEPXPZ12AB017C58F,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOERYLG12A6701F07F,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOESZML12A8C13EE75,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOEWCCQ12AB018271B,2,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOEWJFS12AF729FFCD,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOEWYLX12A6D4F8E5F,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOFCRRN12A58A78FC6,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOFDEVS12A8C137EB0,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOFDGPS12AB0181A46,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOFFTGG12A8C13F551,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOFGJTU12AB017F25C,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOFGYKO12A6701F8FA,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOFKBKR12A8AE4598E,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOFLDDK12AB01835F8,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOFPSHB12AB0182748,2,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOFSSHI12AB0180C72,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOFUPXW12A8C130D7C,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOFXPJJ12AB0187354,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOGCBQL12A67ADE302,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOGCDYR12AC961854A,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOGCYAW12AB017C592,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOGDSFK12AB018A200,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOGHOUY12A8C143CB9,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOGPBDO12A6D4F7F85,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOGPEGL12A8C13D385,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOGRDNU12AB017F274,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOGSMTD12AB0181B7D,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOGTSBQ12A58A77D7D,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOGUTHR12A6701FFB7,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOGXMCW12AC468AFE3,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOHCLPF12AB017FD26,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOHDSVJ12A6D4F93FF,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOHEDVZ12AB0180875,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOHFNKO12AB017C772,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOHGBHN12A6701F082,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOHNMVV12AB017DE63,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOHPENO12A8C137590,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOHRSFW12AB0181A1F,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOHVNYX12AB0181A3D,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOHVWPV12A8C135C5B,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOIAQFI12AF729E236,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOIAXVU12AB0189A87,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOICFTN12AB01835FC,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOIDFMK12A8C14616C,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOIIBEZ12A8C143CE4,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOIIHIQ12A8C13AF48,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOIJHHU12AF7299A88,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOILFUU12AB017C75F,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOIMCDE12A6D4F8383,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOIQUSV12A8C13A402,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOISNSU12AC468C0D8,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOISXVJ12A6701F1CD,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOIZVRY12A8151CDDE,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOJAMMF12A58A7656D,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOJDPNR12A8C13C7AE,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOJHUDN12AF72A7ACC,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOJHVSF12A6701F084,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOJJDYI12A6701FC23,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOJMUUU12A8C137A4F,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOJQCAO12AB0183B8A,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOJSTYO12A8C13F200,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOJVCAY12A8C142CEC,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOKKKZW12A6D4F7F88,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOKLVUI12A6701BF1B,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOKMXEQ12A6D4F6AA8,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOKPECC12A8C144E4A,2,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOKQTEE12AB0180058,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOKTHPP12A8AE47F2A,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOKUTUM12A6701D9CD,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOKVAMD12A8C13B863,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOKXQVU12A8C143C9C,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOKYJOP12A6701FC21,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOKYWSI12A6701E979,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOLAUOW12A8C13A400,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOLJQBW12A6702187B,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOLLBAK12A6D4F6AA7,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOLMCFH12A58A7FACE,3,3
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOLNHNA12AB0181A2B,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOLWRZI12A6D4FC4F0,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOLYEOF12AF72A60AC,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOMDDIY12AB017DE69,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOMIVWU12A8C143050,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOMKGQN12A8C1339D2,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOMKOGQ12A6D4F978E,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOMMLLO12A8C13C942,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOMNOXQ12A8C13ADC1,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOMNXML12A6D4F8386,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOMPVWP12A58A76D6C,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOMQTAK12AB0183C3E,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOMUWFQ12AB0184608,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOMWBPO12A8C1406D1,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOMYAYY12A8C13E667,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOMYECL12A6701D9C8,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SONEYTB12AF72A73F0,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SONHSET12A8C13D590,5,3
6f42d3cdb1de753186268a15ac90bb94b3913b83,SONIFJR12A6702187A,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SONKFWL12A6D4F93FE,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SONLMVG12AF72A6D21,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SONOZVC12A8C146161,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SONPYKO12AB017F7DB,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SONTJBS12A58A7CE93,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SONWHOX12AB017F241,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOODSPH12AB01819C3,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOODXFF12A8C13A21C,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOOGMJX12AAF3B3F51,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOOGZYY12A6701D9CB,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOORDDG12A8AE461D0,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOOVKGO12A6D4FC39B,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOOWVNN12A8C140775,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOPBTDA12A58A7B7C3,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOPCVQE12AC468AF36,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOPJXEX12A8C13E664,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOPNWQC12A6701F632,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOPUDMQ12A6D4FE9EB,2,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOPUUQJ12AF72A5748,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOPWZGK12A67020744,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOPZHFK12A8C135493,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOQCITY12A58A80D6B,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOQFNYW12A58A7B894,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOQFXDQ12AF72AD0EE,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOQIZTR12A8C144631,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOQLVIT12A8C137EA2,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOQPPSL12AB0186E63,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOQTPLM12B0B809575,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SORFIZZ12A8C13C123,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SORGKRB12AB0188206,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SORIXXA12A8C143C9E,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SORLHQQ12A6701F62B,3,3
6f42d3cdb1de753186268a15ac90bb94b3913b83,SORNKWX12A6701CD3A,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOROLDD12AB017DE71,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SORSZKX12A8C13B85B,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SORVLRC12A8151E078,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SORZSTP12A8C133573,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOSEQIZ12A8C13B853,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOSLZXV12A8C1354C9,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOSMSNR12A58A7D11A,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOSNUZF12A58A77A0D,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOSPXWA12AB0181875,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOSQMRG12A6701F62C,2,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOSTPJX12A6701F62A,3,3
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOSWDMO12A8AE45996,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOTBJFK12A8151CDE3,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOTBRKC12A8C140BDF,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOTHQRU12A58A78698,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOTSCYJ12AB0180C7C,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOTTGNU12A67020491,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOTUTLB12AB018A736,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOTZNRZ12A8151DD01,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOUAKVL12A8C13B857,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOUCPBK12A58A7881A,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOUDQDW12AF729F367,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOULHCQ12A8C13EDB7,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOURVJI12A58A7F353,3,3
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOUSAXA12AF72A73F5,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOUSLAH12AF72A18BD,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOVEHCT12AB017F812,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOVEJZJ12A58A7E0F0,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOVESEJ12A8C13CE01,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOVGLTY12AF72A39CD,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOVUZFR12AF72A7A6B,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOVXUKQ12A67021875,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOWFZXI12AB0189A7F,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOWGZFG12A8151AF41,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOWOPSD12A8AE461C8,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOWQNQA12A67AD92EE,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOWWDEF12A8C143C8A,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOXBIWF12AB017F7FD,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOXDLOE12A6701F62E,2,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOXDQPZ12A8C13F4FC,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOXEJPL12AF72A138D,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOXFAMY12A6701F630,2,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOXFTSF12A6D4F7278,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOXGWBN12A8C138BC1,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOXGXKY12A8C13A405,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOXHIDK12A58A7CFB3,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOXIIIM12A6D4F66C8,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOXKOIY12A8C13C1EA,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOXMGFA12AB017C591,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOXSICL12AB0187093,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOXUQDI12A8C14393C,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOXWYZP12AF72A42A6,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOYCSXT12AB0183FAC,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOYDOZE12A6701FC22,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOYFRVX12AAF3B3F3E,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOYHOEL12A8C136605,2,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOYIMKB12A67021874,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOYLZGN12A58A79857,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOYMIFV12A58A8191B,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOYPECD12AB017F291,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOYYBNS12AB01843AE,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOZAYML12A8AE4626D,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOZGDUH12AF72A6DB2,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOZJPFX12A6D4F7280,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOZNRFJ12A8C13419F,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOZPQES12A6D4F8E57,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOZXLWS12A8C13BF78,1,2
6f42d3cdb1de753186268a15ac90bb94b3913b83,SOZZIOH12A67ADE300,1,2
e00016a395951922e6f09623fc72c86b56348f36,SOADQPP12A67020C82,2,2
e00016a395951922e6f09623fc72c86b56348f36,SOFKABN12A8AE476C6,1,2
e00016a395951922e6f09623fc72c86b56348f36,SOHSQHY12AC4689B9F,1,2
e00016a395951922e6f09623fc72c86b56348f36,SOHYPJR12A8C137A94,5,3
e00016a395951922e6f09623fc72c86b56348f36,SOMCPUY12A81C2399A,10,4
e00016a395951922e6f09623fc72c86b56348f36,SONDGQF12AB018793C,1,2
e00016a395951922e6f09623fc72c86b56348f36,SONHWUN12AC468C014,3,3
e00016a395951922e6f09623fc72c86b56348f36,SOPUCYA12A8C13A694,5,3
e00016a395951922e6f09623fc72c86b56348f36,SOQDBIT12A6D4F7DCC,1,2
e00016a395951922e6f09623fc72c86b56348f36,SOSZHRE12AB018BB5F,1,2
e00016a395951922e6f09623fc72c86b56348f36,SOTCMDJ12A6D4F8528,10,4
e00016a395951922e6f09623fc72c86b56348f36,SOVDSJC12A58A7A271,12,4
